userName,title,date,isEdited,review,rating,app_name,app_id,developerResponse
_matthew_,Keine Verbindung möglich,2020-10-20 19:08:33,False,"Fahrzeug: Passat GTE
Ich habe es bis heute nicht geschafft auf mein Auto zuzugreifen. Nach der sehr langwierigen Verbindungs- und Registrierungsprozedur kann ich bis heute keine aktuellen Daten aus der Ferne abrufen, geschweige denn irgendeine Fernsteuerung durch die App vornehmen. Jedes mal die Fehlermeldung „es ist leider etwas schiefgelaufen“ und „ich solle es später noch einmal probieren“. Die gesamte Prozedur ist definitiv nicht zeitgemäß. Im Auto muss ich mit beiden Schlüsseln einen Hauptnutzer anlegen, dann den Datenversand aktivieren, die App herunterladen und zuvor noch einen Account anlegen. Das es auch anders geht weiß ich von BMW. Aber das alles wäre sicher schnell vergessen, wenn die App denn das tun würde was sie soll. Ein Stern auf Grund des gelungenen und übersichtlichen Designs.",1,volkswagen-we-connect,656549103,"{'id': 18710843, 'body': 'Lieber _matthew_,\nwir bedauern es sehr, dass die Nutzung unserer Dienste nicht Deinen Erwartungen entsprach. Wende Dich doch mit deinem Anliegen bitte per E-Mail an weconnect-support@volkswagen.de oder per Telefon an +49 800-40 888 00, da wir aus der Distanz ohne die notwendigen Informationen keine Fehlerbehebung vorantreiben können. Wir tun unser Bestes, Dir weiterzuhelfen.\nViele Grüße, Dein We Connect Team.', 'modified': '2020-10-26T14:34:42Z'}"
".,mnnb",Laden ein bzw. ausschalten nicht möglich,2021-03-04 04:43:42,False,"Die App ist nach meiner Ansicht nicht zu gebrauchen. Wenn ich das Auto an die Ladestation angeschlossen habe und der Wagen lädt, ist es nicht möglich den Ladevorgang abzubrechen. Da ich eine Solaranlage auf dem Dach haben, möchte ich natürlich je nach Sonnenenergie, das Laden ein bzw. ausschalten. Die App zeigt an Laden abgeschlossen und lädt trotzdem weiter. Auch die Antwortzeiten sind eine Zumutung. Gibt es eine andere App, die das kann?",3,volkswagen-we-connect,656549103,"{'id': 22633516, 'body': 'Hallo .,mnnb, vielen Dank für Ihren Kommentar. Wir entschuldigen uns für die Unannehmlichkeiten mit der App. Wir arbeiten ständig an der Weiterentwicklung unserer Produkte, um Ihnen in Zukunft einen noch besseren Service bieten zu können. Sie haben auch die Möglichkeit, uns unter Tel. 0800 40 888 00 oder unter weconnect-support@volkswagen.de. Mit freundlichen Grüßen Volkswagen. ', 'modified': '2021-05-05T13:12:55Z'}"
Eiskalt78,Es funktioniert,2022-02-28 04:51:55,True,Ich nutze es zum Klimatisieren meines E-Up! Ich möchte diese Funktion nicht mehr missen.,5,volkswagen-we-connect,656549103,"{'id': 28175276, 'body': 'Hallo Eiskalt78, danke für Ihre Meldung. Entschuldigen Sie bitte für Schwierigkeiten mit der App und alle Unannehmlichkeiten! Wir leiten Ihr Feedback an unseren Experten für Untersuchung und Behebung der entstandenen Probleme weiter. Viele Grüße, das We Connect Team. ', 'modified': '2022-02-28T04:51:55Z'}"
Heizfreund,"Funktioniert manchmal, aber längst nicht immer",2022-02-21 11:55:24,False,"Ich finde die Funktionen und Infos in der App gut, schön, dass ich den Verbrauch direkt ablesen kann auch dass man die Standheizung darüber schalten kann und anderes mehr. Leider muss ich mich andauernd neu anmelden, und selbst das funktioniert nicht immer. Dann hilft nur noch App löschen und neu laden. Schade, so hatte ich mir das nicht vorgestellt.",2,volkswagen-we-connect,656549103,"{'id': 28197683, 'body': 'Lieber Heizfreund, vielen Dank für Ihr hilfreiches Feedback. Wir werden Ihre Anmerkungen und Verbesserungsvorschläge gerne an unsere Entwickler weitergeben, denn wir arbeiten ständig daran, unsere Produkte zu verbessern. Viele Grüße, Ihr We Connect Team. \n', 'modified': '2022-02-22T16:02:42Z'}"
WoHu54,Ärgerlich,2018-11-18 09:46:30,False,"Wenn man sie braucht, bekommt sie keine Verbindung zum Auto. Trotz hervorragender Netzabdeckung. Sie Meldet den Fahrzeugzustand (Ladestatus, Türen, Reichweite) aber die Klimatisierung lässt sich nicht starten. 
Auf diese Elektronik könnt ihr nicht stolz sein.",3,volkswagen-we-connect,656549103,"{'id': 6229391, 'body': 'Lieber Kunde, wir bedauern sehr, dass Schwierigkeiten bei der Nutzung der Car-Net App aufgetreten sind. Um Sie bei Ihrem Anliegen unterstützen zu können, bitten wir Sie, sich per E-Mail an (carnet-support@volkswagen.de) oder per Telefon (0800 40 888 00) an uns zu wenden. Beste Grüße!', 'modified': '2018-12-04T08:05:41Z'}"
Ibofrederick,Fahrlehrer  Verband Saar,2020-11-24 06:14:12,False,Kraftstoffinhalt angeben Lüftung einschalten Standort anzeigen  Hupe von der Ferne einschalten-wo steht mein Auto?,5,volkswagen-we-connect,656549103,"{'id': 19392583, 'body': 'Lieber Ibofrederick, vielen Dank für Dein Feedback und weiterhin viel Spaß mit unseren Onlinediensten. Viele Grüße, dein We Connect Team. ', 'modified': '2020-11-27T12:39:41Z'}"
mr..chan,Schlechte Tesla-Kopie,2019-04-13 09:36:12,False,"Die App hat kaum Funktionalität und diese paar Funktionen müssen ab dem zweiten Jahr noch extra bezahlt werden. Wir haben unseren eGolf extra mit Standheizung bestellt (und bezahlt) und können die Standheizung jetzt, nach Ablauf des Probejahres, nicht mehr nutzen. Wir sind also gezwungen, zusätzlich zu der Standheizung noch den Zugang zum Car-Net Portal zu bezahlen, um die Heizung nutzen zu können!

Darüber hinaus kann ich mich seit Wochen nicht mehr einloggen und der Kundensupport füttert mich mit Standardantworten ab... ich könnte also meine Standheizung auch nicht nutzen, wenn ich den Bauernfängertrick von VW bezahlen wollen würde...

Ein insgesamt sehr unschöner Vorgang und eines Weltkonzerns in keiner Weise angemessen!",1,volkswagen-we-connect,656549103,
michi946,Ab und zu mal nützlich,2019-03-21 04:54:43,False,"wenn sie denn funktioniert!
Das macht sie aber nur zu 60-70%. Meistens ist keine Verbindung möglich, obwohl das Auto (e-Golf) immer an der gleichen Stelle steht, beim Rest werde ich andauernd ausgeloggt und kann mich auch oftmals nicht mehr einloggen und heute morgen wurde mir sogar gesagt, dass kein Auto hinterlegt ist. Daher ist die App nur ab und zu mal brauchbar, leider.",2,volkswagen-we-connect,656549103,"{'id': 7838181, 'body': 'Hallo michi946, wir bedauern es sehr, dass die Nutzung unserer App dir Schwierigkeiten bereitet hat. Unser Entwicklungsteam ist stets bemüht, unsere Produkte zu verbessern. Bei Fragen kontaktiere uns bitte per Telefon unter 0800 – 40 888 00 oder per E-Mail unter carnet-support@volkswagen.de. Viele Grüße, dein Car-Net Team', 'modified': '2019-03-21T12:20:20Z'}"
miniminimini1,Zuverlässig unzuverlässig.,2021-03-03 10:56:47,True,"Die App ist übersichtlich aufgebaut. Allerdings kriege ich seit Monaten von VW zu hören, es müsse an mir liegen, dass die Funktionen sehr oft Probleme bereiten. Egal ob Standheizung, Diagnose oder anderes. 
Gerade als Techniker und einem neuen Fahrzeug mit zahlreichen Aufenthalten in der Vertragswerkstatt komme ich leider zum Schluss, dass VW viel aufzuholen hat. Technisch und in der Kundenbetreuung. Schade.",2,volkswagen-we-connect,656549103,"{'id': 9675486, 'body': 'Hallo miniminimini1, wir bedauern die aufgetretenen Unannehmlichkeiten. Unsere neue We Connect App Version 5.0.2 enthält mehrere Verbesserungen und Fehlerbehebungen. Solltest Du dennoch weitere Schwierigkeiten mit unserer App haben, wenden dich bitte an uns unter der kostenfreien Servicenummer 0800- 40 888 00 oder per E-Mail an weconnect-support@volkswagen.de. Beste Grüße, dein We Connect Team.', 'modified': '2021-03-03T10:56:47Z'}"
Kunde75748647436,Typisch deutsche Rückstands-Bürokratie-Firma,2022-05-06 20:32:46,False,"Selten so schlechte Erfahrungen gemacht. Ich weiß, die iOS Entwickler können da nix für aber der WE Connect Service ist so grottig und rückständig. Das ist nur peinlich. Bitte einmal im Internet recherchieren. So viele Kunden mit Schwierigkeiten. Workflows die ständig ins Leere laufen ohne Feedback an den User (man wartet einfach ewig), Buttons die einfach erst nach dem 10 Mal drücken gehen, Hauptbenutzer anmelden geht bei mir seit Tagen nicht usw. 
VW Digital Services ist schon bewusst, dass ihr die Customer Experience des Kunden zerstört? Wenn man sich wegen der nicht funktionierten digitalen Funktionen nur noch über das ansonsten tolle Auto ärgert, für das man 80tEuR bezahlt hat. Den Schaden merkt ihr spätestens in ein paar Jahren wenn eure Kunden sich alle, wie zB ich, lieber einen Tesla kaufen.",1,volkswagen-we-connect,656549103,"{'id': 29636208, 'body': 'Lieber Kunde, danke für Ihr kritisches Feedback, das wir gerne weitergeben. Wir bedauern sehr, dass Sie Schwierigkeiten bei der Nutzung unserer Dienste haben. Jedes Feedback ist für uns sehr wichtig und seien Sie versichert, dass wir stets bemüht sind, unsere Services zu verbessern. Bitte kontaktieren Sie uns für eine technische Unterstützung unter weconnect-support@volkswagen.de. Viele Grüße, Ihr We Connect Team. \n', 'modified': '2022-05-09T10:11:24Z'}"
DerBastiS4,Enttäuschend,2021-11-24 18:54:23,False,"Habe einen Touareg MJ 2022 und vor dem Kauf extra gefragt, ob die Standheizung via App problemlos zu aktivieren geht, überall sagte man mir kein Problem. Faktisch ist die App für mich nutzlos, weder die Blink-Funktion noch Hupe noch Standheizung geht zu aktivieren, immer eine Meldung „Leider ist die Verbindung zu ihrem Fahrzeug nicht möglich“. Das Fahrzeug steht mitten in einer Großstadt und hat LTE Empfang mein iPhone ist im 5G Netz eingebucht, aber auch via WLAN keine Chance. Positiv ist, andere Fahrtdaten und den Status des Fahrzeug kann ich einsehen. Und was ich noch schade finde, dass beim öffnen der App immer zwischen 8 - 39 MB Datenvolumen weg sind, kann man die Daten nicht via XML komprimiert austauschen? Es mir absolut ein Rätsel, was die App da bei so viel Transfer austauscht…",1,volkswagen-we-connect,656549103,"{'id': 26490680, 'body': 'Hallo DerBastiS4, wir bedauern sehr, dass Sie Schwierigkeiten bei der Nutzung unserer Dienste haben. Wir empfehlen Ihnen, Sich mit Ihrem Anliegen an den We Connect Tech Support zu wenden. Die Kommentarfunktion im App Store ist für diese Art von Support nicht geeignet. Unter weconnect-support@volkswagen.de helfen wir Ihnen gerne weiter. Viele Grüße, Ihr We Connect Team. \n', 'modified': '2021-11-26T09:06:29Z'}"
eg2018vw,"Nette Idee, katastrophale Umsetzung",2020-09-20 14:27:57,False,"Versucht wird ein Einsatz mit einem eGolf 2019 - aus der Ferne Laden aktivieren, wenn die PV-Anlage Strom liefert oder aus der Ferne Klima /Heizung starten - das wäre echt toll (und eigentlich ist die App ja genau dafuer da).  Geht aber nicht - oder nur selten - denn meist meldet die App “Sorry da ist etwas schief gelaufen”. Oder “dieser Dienst ist gerade nicht verfügbar”. oder der in der App gezeigte Status des Fahrzeugs ist einfach nicht aktuell (Fenster angeblich auf - man rennt Nachts noch mal raus um zu kontrollieren - aber man hatte das Fenster ja schon beim Heimkommen geschlossen, hat nur die app nicht mitbekommen.)

Und dabei ist es völlig egal, ob das Auto im heimischen wlan  angemeldet ist, auf dem platten Land oder im Kölner Stadtzentrum mit vollem Empfang in allen Mobilfunknetzen steht. VW, das ist unzuverlässig. VW, das ist peinlich. Ihr habt’s nicht so mit Software, gell?",1,volkswagen-we-connect,656549103,"{'id': 18220318, 'body': 'Hallo eg2018vw, \n\num die Ursache Deines Anliegens näher untersuchen zu können, brauchen wir mehr Informationen. Bitte wende Dich mit Bezug auf diese Rezension unter weconnect-support@volkswagen.de oder telefonisch unter +49 800 - 40 888 00. Dort helfen wir Dir gerne weiter. \n\nViele Grüße aus Wolfsburg', 'modified': '2020-10-01T17:03:59Z'}"
VW #1,App funktioniert,2019-02-09 07:32:53,False,Es könnte schneller mit dem Auto synchronisieren.,4,volkswagen-we-connect,656549103,"{'id': 7224487, 'body': 'Hallo VW #1, vielen Dank für deinen Kommentar und das damit verbundene Feedback. Wir freuen uns, dass dir die App grundsätzlich gefällt. Um Car-Net zu verbessern, leiten wir deinen Hinweis und Vorschlag gerne an unsere Entwickler zur Berücksichtigung weiter. Wir danken dir für dein Engagement und wünschen dir weiterhin viel Spaß mit der App. Beste Grüße von deinem Car-Net Team.', 'modified': '2019-02-10T12:03:49Z'}"
1964Tobi,Sehr aufwendig und schlechte Serververbindung zur Aktivierung des Systems,2020-02-04 12:03:23,False,"Um das Navigationsgerät zu aktivieren hat es sehr viel Zeit benötigt. Selbst der VW Fachhändler vor Ort war damit überfordert.
Die Bedienung war bei der Vorgängerversion übersichtlicher.
Bin bisher von dem System enttäuscht ☹️☹️☹️",3,volkswagen-we-connect,656549103,"{'id': 13804818, 'body': 'Vielen Dank für dein Feedback, 1964Tobi. Wenn Du uns konkretere Informationen gibst, helfen wir dir gern weiter. Kontaktiere uns bitte telefonisch oder via E-Mail und halte deine FIN bereit. Wir unterstützen dich gern! Beste Grüße von deinem We Connect Team', 'modified': '2020-03-02T12:13:51Z'}"
An--di,Leider nicht immer zuverlässig,2019-12-01 08:03:53,False,"Generell bin ich mit der App sehr zufrieden, leider gibt es jedoch ab und zu Ausfälle, so dass die Funktionen nicht nutzbar sind.",3,volkswagen-we-connect,656549103,"{'id': 13609065, 'body': 'Besten Dank für deine Bewertung, An--di –. Bei Fragen erreichst Du uns jederzeit unter der Rufnummer 0800 - 40 888 00. Viele Grüße von deinem We Connect Team', 'modified': '2020-02-20T15:22:21Z'}"
robi1199,"Gut gemeint, aber in Praxis häufig nicht brauchbar",2019-12-01 07:35:08,False,"Die App bzw. die Funktionalität ist eigentlich ganz gut - vor allem, wenn die App läuft. Mindestens einmal pro Woche kann man die App nicht verwenden, da der Login fehlgeschlagen ist, Face-ID nicht funktioniert, eine Verbindung zum Server nicht möglich ist usw. Die App läuft einfach immer noch nicht stabil und das ist nervig.",2,volkswagen-we-connect,656549103,"{'id': 13608763, 'body': 'Hallo robi1199, Danke für deine Bewertung. Natürlich ist das nervig! Und jetzt? Ist denn jetzt wenigstens alles wieder fein? Viele Grüße von deinem We Connect Team', 'modified': '2020-02-20T15:06:44Z'}"
MathiasZ.,App funktioniert nie ohne Fehler,2019-10-25 22:58:30,False,"Egal wann ich die App benutzen will, es gibt immer wieder VerbindungsProbleme. Es vergeht kaum ein Tag ohne Fehlermeldungen. Ich brauche die App täglich mehrmals für meinen GTE und eigentlich hätte ich gedacht, dass VW eine so einfache App nach mehr als 3 Jahren im Griff hat. Auch finde ich, dass sich das Design nur verschlechtert hat. Liebe VW ITler, so macht man es definitv nicht. Schade....",3,volkswagen-we-connect,656549103,"{'id': 11797672, 'body': 'Lieber MathiasZ., erstmal danke für deinen Kommentar und deine Bewertung. Solltest Du weiterhin solche eingeschränkten Funktionen feststellen, wäre es klasse, wenn Du unseren Kundensupport mal direkt kontaktierst. Wir brauchen noch einige Informationen von dir, damit wir die Fehler beheben können - und wir haben da auch schon einige Ideen, wie. Wir sind unter der kostenfreien Rufnummer 0800 40 888 00 für dich da. Viele Grüße, dein We Connect Team ', 'modified': '2019-11-12T11:03:25Z'}"
tristan_hz,Super App,2019-09-21 14:31:33,False,Die App hat Potential. Weiter so. Benutze diese nicht alltäglich. Aber nutzen tue ich sie dennoch einige Male.,5,volkswagen-we-connect,656549103,"{'id': 11154014, 'body': 'Wir mögen dich, tristan_hz! :) Lieben Dank für deine Bewertung und deinen Kommentar! Und wir freuen uns natürlich, dass Du Spaß an der App hast. Sollte mal was sein, lass es uns wissen, wir haben immer ein offenes Ohr für dich! :) Liebe Grüße von deinem We Connect Team!', 'modified': '2019-10-09T18:22:39Z'}"
bilderspiele,Viel zu träge,2018-05-29 23:11:10,False,"Die Response Zeit dauert oft mehr als 30 Sekunden. Buttons, wie Hupen oder Ladeabbruch werden ohne Bestätigung nach ca. 30 Sekunden ausgeführt oder auch nicht. Die Fahrdaten stehen etwas schneller zur Verfügung, wobei ich die eigentlich gerne im e-Golf abrufen würde, diese aber bisher in den Menüs nicht finden konnte. Alles funktioniert etwas zusammengebastelt. Mal hakt es hier, mal hakt es da. Man hat nicht das Gefühl, dass man wirklich die Kontrolle über das Auto hat. Hätte ich als Softwareentwickler für Kuka Augsburg so einen Mist abgeliefert, wäre mir die Kündigung sicher gewesen.
PS: Nach dem Update auf iOS 11.4 funktioniert CarNet gar nicht mehr.",1,volkswagen-we-connect,656549103,
Bomber2306,Caddy,2022-03-29 08:58:36,False,"Haben jetzt den Caddy und die App,  hilfreich und innovativ. 
Mir persönlichgefällt diese gut",5,volkswagen-we-connect,656549103,"{'id': 28891442, 'body': 'Lieber Bomber2306, vielen Dank für die positive Bewertung! Es freut uns, dass Ihnen die We Connect App gefällt und wir wünschen Ihnen weiterhin viel Spaß mit den mobilen Online-Diensten von Volkswagen. Viele Grüße, das We Connect Team. \n', 'modified': '2022-03-31T08:43:01Z'}"
KaTroBull,Nach dem heutigen Update keine Rückmeldung mehr/ keine Verbindung zum Fahrzeug,2022-02-17 05:47:29,False,Update bedarf einer Überprüfung,5,volkswagen-we-connect,656549103,"{'id': 28172065, 'body': 'Hallo KaTroBull, vielen Dank für Ihr Feedback. Entschuldigen Sie bitte für alle Unannehmlichkeiten! Wir werden Ihren Kommentar an Experten weitergeben, um dieses Problem zu beheben. Übrigens: falls Sie unsere Hilfe brauchen, können Sie uns jederzeit unter weconnect-support@volkswagen.de kontaktieren. Viele Grüße, das We Connect Team. ', 'modified': '2022-02-21T13:40:34Z'}"
rnike82,Nicht zuverlässig,2019-02-10 23:09:46,False,"Leider funktioniert das senden von Befehlen wie zB. Aktivieren der Standheizung nicht zuverlässig. 
Der Standort des Fahrzeugs lässt sich nicht anspringen. Wenn man am anderen Ende Der Welt ist und mal schauen möchte ob der Parkplatzwächter ne Spritztour macht, muss man schon wissen wo das Auto ist um es auf der Karte zu finden.",3,volkswagen-we-connect,656549103,"{'id': 7241971, 'body': 'Hallo rnike82, es tut uns leid, dass bei der Verwendung der Car-Net App Schwierigkeiten aufgetreten sind. Wir arbeiten ständig daran, unsere Produkte zu verbessern. Bitte kontaktiere uns daher per E-Mail (carnet-support@volkswagen.de) oder per Telefon (0800 40 888 00), mit Bezug auf deine Rezension, damit wir weiterhelfen können. Viele Grüße. Dein Car-Net Team.', 'modified': '2019-02-11T12:26:47Z'}"
jksuch,Funktioniert,2021-07-15 12:06:09,True,"Nach anfänglichen Schwierigkeiten, nun läufts. Alles andere wäre bei dieser Marke auch Schwachsinn. Standheizung aus der Ferne programmieren funktioniert jetzt einwandfrei. So macht’s Spaß.",5,volkswagen-we-connect,656549103,"{'id': 13559551, 'body': 'Hallo jksuch, wir hoffen, dass deine We Connect App jetzt stabiler funktioniert. Sollte das jedoch nicht der Fall sein, bitten wir dich, uns zu kontaktieren, damit wir nachvollziehen können, woran das liegt. Du kannst uns jederzeit unter 0800 40 888 00 erreichen. Liebe Grüße, dein We Connect Team.', 'modified': '2021-07-15T12:06:09Z'}"
Multivan2020,"Nicht schlecht, geht aber auch besser!!!",2020-11-30 09:38:24,False,"Neues Auto und somit ein Jahr We Connect +. Anmeldung und ID erstellen war recht einfach. App läuft auch stabil, aber der Datenabgleich ist eher bescheiden. Nur mal ein Beispiel: verlasse mein Auto und verschließe es. In der App wird es als entriegelt dargestellt. Selbst ein mehrmaliges abgleichen der Daten führt zu keinem Erfolg. Eher kommt die Meldung: Verbindung zum Fahrzeug konnte nicht hergestellt werden. In der heutigen Zeit kann man eigentlich schon nen Datenabgleich in Echtzeit erwarten. Da sollte VW wohl noch einmal ran und dies auf besseres Niveau bringen.",2,volkswagen-we-connect,656549103,"{'id': 20129633, 'body': 'Hallo Multivan2020,\nvielen Dank für Deinen differenzierten Post. Wir sind stets bemüht, unsere Produkte zu verbessern. Du kannst Dich auch gerne mit Bezug auf die Rezension per E-Mail (weconnect-support@volkswagen.de) oder auch im Gespräch per Telefon (+49 800 - 40 888 00) direkt an uns mit detailliertem Feedback und Verbesserungsvorschlägen wenden.\nViele Grüße und frohes Neues, Dein We Connect Support.', 'modified': '2021-01-02T13:59:47Z'}"
hamby 100,Aktualisiert die Daten nicht mehr,2022-06-11 14:47:03,False,"Seit ein paar Tagen werden die Daten nicht mehr aktualisiert 
Auch nach neu installieren geht nichts",3,volkswagen-we-connect,656549103,"{'id': 30318504, 'body': 'Lieber hamby 100, vielen Dank für Dein Feedback. Wir sind stets bemüht, unsere Produkte zu verbessern. Um bei Deinem Anliegen weiterhelfen zu können, bieten wir Dir an, dich mit Bezug auf die Rezension per E-Mail (weconnect-support@volkswagen.de) oder gerne auch im Gespräch per Telefon (+49 800 - 40 888 00) an uns zu wenden.\nViele Grüße, Dein We Connect Team.\n', 'modified': '2022-06-13T07:10:37Z'}"
Ios 12.4,iOS 13,2019-09-20 04:56:46,False,Mit ios13 stürzt die App sofort nach dem Start ab. Auch löschen und neu installieren hilft nicht. Unter ios12.4.1 lief alles einwandfrei.,3,volkswagen-we-connect,656549103,"{'id': 11120670, 'body': 'Hallo Ios 12.4, Du hast Recht, das war ein ziemlich doofer Fehler. Aber jetzt haben wir alles wieder heile gemacht. Hast Du deine App in der Zwischenzeit nochmal verwendet? Mach mall! :) Liebe Grüße von deinem We Connect Team', 'modified': '2019-10-08T08:52:12Z'}"
jonnyk2006,Funktioniert meistens nicht!,2020-01-08 17:49:24,False,"Ich bin gerade von BMW auf einen Arteon umgestiegen und bin daher etwas verwöhnt, was die Qualität der remote Steuerung von Fahrzeugfunktionen angeht. Hier dagegen kommen ständig Fehlermeldungen, und selbst wenn ausnahmsweise mal eine Vollzugsmeldung kommt (z. B. bei der Standheizung) kann man sich auch nie sicher sein, ob das tatsächlich stimmt. Ziemlich frustrierend, da ist noch viel Verbesserungspotential!",2,volkswagen-we-connect,656549103,"{'id': 13647138, 'body': 'Wir unterstützen dich gern, jonnyk2006, brauchen dazu aber weitere Informationen von dir. Bitte kontaktiere uns zu dem Thema telefonisch oder via E-Mail. Viele Grüße von deinem We Connect Team', 'modified': '2020-02-23T08:58:42Z'}"
Rallemops,Verbindungsprobleme,2020-11-28 17:56:16,False,"Regelmäßig kann das Fahrzeug nicht erreicht werden.
App läuft nur im Schneckentempo.",5,volkswagen-we-connect,656549103,"{'id': 20129437, 'body': 'Hi Rollemops,\nwir sind stets bemüht, unsere Produkte zu verbessern. Um bei Deinem Anliegen weiterhelfen zu können, bieten wir Dir an, dich mit Bezug auf die Rezension per E-Mail (weconnect-support@volkswagen.de) oder gerne auch im Gespräch per Telefon (+49 800 - 40 888 00) an uns zu wenden.\nViele Grüße und Prost Neujahr, Dein We Connect Team.', 'modified': '2021-01-02T13:34:15Z'}"
BielefeldAndy,Geht gar nicht!!!,2017-11-23 07:47:42,False,"Beim ersten Login noch alles toll, kostenlose afunktionen freigeschaufelt und alles einen Tag genutzt. Seit Tag 2 kann ich mich nicht mehr einloggen, mein Passat scheitert ebenfalls bei der Verbindung mit dem Internet. So eine Grütze ist keinesfalls akzeptabel und nicht mal einen Stern wert!!!
Meine Vorredner haben mit allen Negativpunkten recht: auch ich habe beispielsweise noch nie einen angeforderten Fahrzeugbericht bekommen, die App zeigt mir jedoch an, dass ich noch 27/30 davon anfordern kann. Ich lösche die App wieder. VW will wohl die letzten Sympathien verspielen, anders kann ich mir so eine Frechheit nicht erklären...",1,volkswagen-we-connect,656549103,
Chrizzzzz0815,Verbindungsprobleme und mehr,2020-12-03 07:06:27,True,"Leute Leute Leute, sowas im Jahr 2020!! Ab und an funktioniert auch mal was, ja. Gefühlt ist es aber dem Zufall überlassen, ob sich die so mit dem Auto verbindet oder der Service momentan „nicht verfügbar“ ist. Am schlechten Netz kann es jedenfalls nicht liegen und zu Hause könnte sich das Auto ja theoretisch per WLAN verbinden... Ach ja: das geht nicht weil nicht eingebaut. Mein Fahrzeug ist Modelljahr 2020 (Passat GTE) mit neuem MIB Gen. 3. auch das hat Bugs ohne Ende, hängt sich auf, lässt Mitbenutzer nicht anmelden, dauert unglaublich lange zum booten! Usw usw... Leute leute Leute, sowas im Jahr 2020!! :-(",2,volkswagen-we-connect,656549103,"{'id': 18218209, 'body': 'Hallo Chrizzzzz0815, \n\nwir bedauern sehr, dass Du Schwierigkeiten bei der Nutzung unserer Dienste hast. Kontaktiere uns bitte unter weconnect-support@volkswagen.de oder telefonisch unter +49 800 - 40 888 00, da wir dafür mehr Informationen benötigen. \n\nViele Grüße, das We ConnectTeam.  \n', 'modified': '2020-12-03T07:06:27Z'}"
Grossestennis,"Klares Design, große Schwächen",2019-09-18 22:21:12,False,"Die App ist klar und übersichtlich. Allerdings stürzt die App häufiger ab, immer wieder neu einloggen, sehr oft lässt sich die Standheizung nicht sofort aktivieren und braucht mehrere Versuche  Das dauert dann viel zu lange. 
Über die App lässt sich 
nicht auswählen, ob lüften oder heizen. Das geht nur über die Homepage. Warum?",2,volkswagen-we-connect,656549103,"{'id': 11117261, 'body': 'Hallo Grossestennis, danke für dein Feedback! Warum ist die Banane krumm? Gute Frage, dezeit geht die Umstellung wirklich nur über dein Webportal, aber wir basteln daran, dass wir es zukünftig auch in die App bekommen. Falls Du detailliertere Informationen zu deinem We Connect Konto besprechen möchtest, melde dich am besten direkt im Kundensupport, da wir dann noch weitere Daten von dir benötigen :) Liebe Grüße von deinen We Connect Mädchen und Jungs!', 'modified': '2019-10-08T07:11:08Z'}"
yffips,Schlechte Verbindung zum Auto,2018-11-29 05:08:55,False,"Ständig muss man das Heizen mehrfach anklicken, oft wird keine Verbindung zum Auto hergestellt. Und das obwohl das Auto immer an gleicher Stelle parkt und hier in der Stadt perfektes Netz ist, an der Netzabdeckung kann es nicht liegen. Zudem muss man selbst wenn es letztlich funktioniert eine gefühlte Ewigkeit warten bis die Bestätigung, dass nun geheizt wird erfolgt. Für diesen schlechten Service auch noch Geld zu verlangen ist eine Frechheit.",2,volkswagen-we-connect,656549103,"{'id': 6237483, 'body': 'Lieber Kunde, vielen Dank für Ihr Feedback. Wir möchten Sie bei den von Ihnen genannten Schwierigkeiten unterstützen. Daher bitten wir Sie uns unter 0800 40 888 00 oder carnet-support@volkswagen.de zu kontaktieren. Wir arbeiten stets daran, unser Produkt und unseren Service zu verbessern. Freundliche Grüße, das Car-Net Team!', 'modified': '2018-12-04T13:55:26Z'}"
Schönegge,Absturz beim Laden der Fahrzeugefaten,2019-10-08 19:35:18,True,"Nach dem Öffnen und nach dem Login stürzt die App beim Laden der Fahrzeuginformationen ab.

Nach dem letzten Update läuft wieder alles.",4,volkswagen-we-connect,656549103,"{'id': 11120616, 'body': 'Hallöchen Schönegge, lieben Dank für deinen Kommentar und ein großes Sorry für die Abstürze in deiner App! In der Zwischenzeit sollte es aber wieder gehen, richtig? Liebe Grüße von deinem We Connect Team!', 'modified': '2019-10-08T19:35:18Z'}"
PROLAN,Glück wenn es mal geht...,2018-11-28 12:19:58,False,"Eigentlich klappt es erschreckend selten das die Verbindung auf anhieb funktioniert.
nach jedem App Update klappt es grundsätzlich nicht mehr musst die App löschen und neu installieren.
reichlich umständlich wenn es einem nur um das Starten der Standheizung geht.
Das habe ich früher via SMS gemacht dass war zuverlässig und klappte immer blitzschnell. Das neueste ist allerdings das ich angeblich gar keine Autos mehr in meinem Carnet Account habe. Ein anmelden auf der Webseite ist natürlich zur Zeit überhaupt nicht möglich. Das ist schon wirklich erschrecken peinlich für VW!!!",1,volkswagen-we-connect,656549103,"{'id': 6237225, 'body': 'Hallo Prolan, vielen Dank für Ihre Bewertung. Gerne möchten wir Sie bei den genannten Schwierigkeiten unterstützen. Daher bitten wir Sie uns unter 0800 40 888 00 oder per E-Mail carnet-support@volkswagen.de zu kontaktieren. Beste Grüße, das Car-Net Team!', 'modified': '2018-12-04T13:47:47Z'}"
